tiplabel	gen	fam	ord	clade	higher	genes	samp	PC	Source_upham	ID_upham	extinct?	newSinceMSW3?	IFnew_Category	IFnew_GeoRegion	IFnew_Citation
Crunomys_suncoides_MURIDAE_RODENTIA	Crunomys	MURIDAE	RODENTIA	Mouse-related	Euarchontoglires	2	sampled	PC11_Muridae	IUCN	29458	0	0	NA	NA	NA
Cryptochloris_wintoni_CHRYSOCHLORIDAE_AFROSORICIDA	Cryptochloris	CHRYSOCHLORIDAE	AFROSORICIDA	Afrotheria	Afroth.	1	sampled	PC2_Afrotheria	IUCN	5748	0	0	NA	NA	NA
Cryptochloris_zyli_CHRYSOCHLORIDAE_AFROSORICIDA	Cryptochloris	CHRYSOCHLORIDAE	AFROSORICIDA	Afrotheria	Afroth.	0	imputed	PC2_Afrotheria	IUCN	5749	0	0	NA	NA	NA
Cryptomys_hottentotus_BATHYERGIDAE_RODENTIA	Cryptomys	BATHYERGIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	3	sampled	PC14_GuineaPigRelated	IUCN	5755	0	0	NA	NA	NA
Cryptonanus_agricolai_DIDELPHIDAE_DIDELPHIMORPHIA	Cryptonanus	DIDELPHIDAE	DIDELPHIMORPHIA	Didelphimorphia	Marsupialia	2	sampled	PC1_Marsupials	IUCN	136545	0	0	NA	NA	NA
Cryptonanus_chacoensis_DIDELPHIDAE_DIDELPHIMORPHIA	Cryptonanus	DIDELPHIDAE	DIDELPHIMORPHIA	Didelphimorphia	Marsupialia	7	sampled	PC1_Marsupials	IUCN	136845	0	0	NA	NA	NA
Cryptonanus_guahybae_DIDELPHIDAE_DIDELPHIMORPHIA	Cryptonanus	DIDELPHIDAE	DIDELPHIMORPHIA	Didelphimorphia	Marsupialia	1	sampled	PC1_Marsupials	IUCN	136705	0	0	NA	NA	NA
Cryptonanus_ignitus_DIDELPHIDAE_DIDELPHIMORPHIA	Cryptonanus	DIDELPHIDAE	DIDELPHIMORPHIA	Didelphimorphia	Marsupialia	0	imputed	PC1_Marsupials	IUCN	41320	1	0	NA	NA	NA
Cryptonanus_unduaviensis_DIDELPHIDAE_DIDELPHIMORPHIA	Cryptonanus	DIDELPHIDAE	DIDELPHIMORPHIA	Didelphimorphia	Marsupialia	8	sampled	PC1_Marsupials	IUCN	136749	0	0	NA	NA	NA
Cryptoprocta_ferox_EUPLERIDAE_CARNIVORA	Cryptoprocta	EUPLERIDAE	CARNIVORA	Feliformes	Laurasiatheria	14	sampled	PC22_Carnivora	IUCN	5760	0	0	NA	NA	NA
Cryptoprocta_spelea_EUPLERIDAE_CARNIVORA	Cryptoprocta	EUPLERIDAE	CARNIVORA	Feliformes	Laurasiatheria	0	imputed	PC22_Carnivora	IUCN	136456	1	0	NA	NA	NA
Cryptotis_alticola_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	136789	0	0	NA	NA	NA
Cryptotis_aroensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	newSp	100000073	0	1	deNovo	Venezuela	"Quiroga-Carmona,__M.__&__Molinari,__J.__2012.__Description__of__a__new__shrew__of__the__genus__Cryptotis__(Mammalia:__Soricomorpha:__Soricidae)__from__the__Sierra__de__Aroa,__an__isolated__mountain__range__in__northwestern__Venezuela,__with__remarks__on__biogeography__and__conservation.__Zootaxa__3441:__1-20"
Cryptotis_brachyonyx_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136736	0	0	NA	NA	NA
Cryptotis_colombiana_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136795	0	0	NA	NA	NA
Cryptotis_endersi_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	5763	0	0	NA	NA	NA
Cryptotis_equatoris_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136438	0	0	NA	NA	NA
Cryptotis_goldmani_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41371	0	0	NA	NA	NA
Cryptotis_goodwini_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	41372	0	0	NA	NA	NA
Cryptotis_gracilis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	5764	0	0	NA	NA	NA
Cryptotis_griseoventris_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136614	0	0	NA	NA	NA
Cryptotis_hondurensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	5765	0	0	NA	NA	NA
Cryptotis_lacandonensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	newSp	100000074	0	1	deNovo	Mexico__(Chiapas)	"Guevara,__L.,__SÃ¡nchez-Cordero,__V.,__LeÃ_n-Paniagua,__L.__&__Woodman,__N.__2014.__A__new__species__of__small-eared__shrew__(Mammalia,__Eulipotyphla,__Cryptotis)__from__the__Lacandona__rain__forest,__Mexico.__Journal__of__Mammalogy__95:__739-753"
Cryptotis_lacertosus_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	newSp	100000075	0	1	deNovo	Guatemala	"Woodman,__N.__2010.__Two__new__species__of__shrews__(Soricidae)__from__the__western__highlands__of__Guatemala.__Journal__of__Mammalogy__91:566-579__[101]"
Cryptotis_magna_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	3	sampled	PC15_Eulipotyphla	IUCN	5766	0	0	NA	NA	NA
Cryptotis_mam_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	newSp	100000076	0	1	deNovo	Guatemala	"Woodman,__N.__2010.__Two__new__species__of__shrews__(Soricidae)__from__the__western__highlands__of__Guatemala.__Journal__of__Mammalogy__91:566-579__[102]"
Cryptotis_mayensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	136488	0	0	NA	NA	NA
Cryptotis_medellinia_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136267	0	0	NA	NA	NA
Cryptotis_mera_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136299	0	0	NA	NA	NA
Cryptotis_meridensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	41373	0	0	NA	NA	NA
Cryptotis_merriami_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136398	0	0	NA	NA	NA
Cryptotis_mexicana_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41374	0	0	NA	NA	NA
Cryptotis_montivaga_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	41375	0	0	NA	NA	NA
Cryptotis_nelsoni_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	136389	0	0	NA	NA	NA
Cryptotis_niausa_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	newSp	100000077	0	1	deNovo	Ecuador	"Moreno__CÃ¡rdenas,__P.A.;__Albuja__V.,__L.__(2014).__Una__nueva__especie__de__MusaraÃ±a__del__gÃ©nero__Cryptotis__Pomel__1848__(Mammalia:__Soricomorpha:__Soricidae)__de__Ecuador__y__estatus__taxonomico__de__Cryptotis__equatoris__Thomas__(1912).__PapÃ©is__Avulsos__de__Zoologia__54__(28):__403â€“418.__doi:10.1590/0031-1049.2014.54.28."
Cryptotis_nigrescens_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	41376	0	0	NA	NA	NA
Cryptotis_obscura_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	136462	0	0	NA	NA	NA
Cryptotis_oreoryctes_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	newSp	100000078	0	1	deNovo	Guatemala	"Woodman,__N.__2011.__Patterns__of__morphological__variation__amongst__semifossorial__shrews__in__the__highlands__of__Guatemala,__with__the__description__of__a__new__species__(Mammalia,__Soricomorpha,__Soricidae).__Zoological__Journal__of__the__Linnean__Society__163:1267-1288"
Cryptotis_orophila_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136838	0	0	NA	NA	NA
Cryptotis_parva_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	2	sampled	PC15_Eulipotyphla	IUCN	41377	0	0	NA	NA	NA
Cryptotis_peregrina_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	136550	0	0	NA	NA	NA
Cryptotis_perijensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	newSp	100000079	0	1	deNovo	Venezuela__and__Colombia	"Quiroga-Carmona,__M.;__Woodman,__N.__(2015).__A__new__species__of__Cryptotis__(Mammalia,__Eulipotyphla,__Soricidae)__from__the__Sierra__de__PerijÃ¡,__Venezuelan-Colombian__Andes.__Journal__of__Mammalogy__96__(4):__800â€“809.__doi:10.1093/jmammal/gyv085."
Cryptotis_peruviensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136734	0	0	NA	NA	NA
Cryptotis_phillipsii_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	1	sampled	PC15_Eulipotyphla	IUCN	136639	0	0	NA	NA	NA
Cryptotis_squamipes_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	41378	0	0	NA	NA	NA
Cryptotis_tamensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136780	0	0	NA	NA	NA
Cryptotis_thomasi_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	41379	0	0	NA	NA	NA
Cryptotis_tropicalis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	IUCN	136757	0	0	NA	NA	NA
Cryptotis_venezuelensis_SORICIDAE_EULIPOTYPHLA	Cryptotis	SORICIDAE	EULIPOTYPHLA	Soricidae	Laurasiatheria	0	imputed	PC15_Eulipotyphla	newSp	100000080	0	1	deNovo	Venezuela	"Quiroga-Carmona,__M.__2013.__Una__nueva__especie__de__musaraÃ±a__del__gÃ©nero__Cryptotis__(Soricomorpha:__Soricidae)__de__la__SerranÃ_a__del__Litoral__en__el__norte__de__Venezuela.__MastozoologÃ_a__Neotropical__20:__123-137.__[135]"
Ctenodactylus_gundi_CTENODACTYLIDAE_RODENTIA	Ctenodactylus	CTENODACTYLIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	25	sampled	PC14_GuineaPigRelated	IUCN	5792	0	0	NA	NA	NA
Ctenodactylus_vali_CTENODACTYLIDAE_RODENTIA	Ctenodactylus	CTENODACTYLIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	3	sampled	PC14_GuineaPigRelated	IUCN	5793	0	0	NA	NA	NA
Ctenomys_andersoni_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	newSp	100000081	0	1	deNovo	Bolivia	"Gardner,__S.L.,__Salazar__Bravo,__J.__&__Cook,__J.A.__2014.__New__Species__of__Ctenomys__Blainville__1826__(Rodentia:__Ctenomyidae)__from__the__Lowlands__and__Central__Valleys__of__Bolivia.__Special__Publications,__Museum__of__Texas__Tech__University__62:__1-34__[150]"
Ctenomys_argentinus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5795	0	0	NA	NA	NA
Ctenomys_australis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	5796	0	0	NA	NA	NA
Ctenomys_azarae_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	5797	0	0	NA	NA	NA
Ctenomys_bergi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	136687	0	0	NA	NA	NA
Ctenomys_boliviensis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	25	sampled	PC14_GuineaPigRelated	IUCN	5798	0	0	NA	NA	NA
Ctenomys_bonettoi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5799	0	0	NA	NA	NA
Ctenomys_brasiliensis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	5800	0	0	NA	NA	NA
Ctenomys_budini_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	136694	0	0	NA	NA	NA
Ctenomys_colburni_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5801	0	0	NA	NA	NA
Ctenomys_coludo_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	136308	0	0	NA	NA	NA
Ctenomys_conoveri_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	5802	0	0	NA	NA	NA
Ctenomys_coyhaiquensis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	4	sampled	PC14_GuineaPigRelated	IUCN	136295	0	0	NA	NA	NA
Ctenomys_dorbignyi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	136234	0	0	NA	NA	NA
Ctenomys_dorsalis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	5803	0	0	NA	NA	NA
Ctenomys_emilianus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	5804	0	0	NA	NA	NA
Ctenomys_erikacuellarae_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	newSp	100000082	0	1	deNovo	Bolivia	"Gardner,__S.L.,__Salazar__Bravo,__J.__&__Cook,__J.A.__2014.__New__Species__of__Ctenomys__Blainville__1826__(Rodentia:__Ctenomyidae)__from__the__Lowlands__and__Central__Valleys__of__Bolivia.__Special__Publications,__Museum__of__Texas__Tech__University__62:__1-34__[151]"
Ctenomys_famosus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	136588	0	0	NA	NA	NA
Ctenomys_flamarioni_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	136464	0	0	NA	NA	NA
Ctenomys_fochi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	136499	0	0	NA	NA	NA
Ctenomys_fodax_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	136601	0	0	NA	NA	NA
Ctenomys_frater_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5805	0	0	NA	NA	NA
Ctenomys_fulvus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5806	0	0	NA	NA	NA
Ctenomys_goodfellowi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	136607	0	0	NA	NA	NA
Ctenomys_haigi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	5807	0	0	NA	NA	NA
Ctenomys_ibicuiensis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	newSp	100000083	0	1	deNovo	Brazil__(Rio__Grande__do__Sul)	"de__Freitas,__T.R.O.,__Fernandes,__F.A.,__Fornel,__R.__&__Roratto,__P.A.__2012.__An__endemic__new__species__of__tuco-tuco,__genus__Ctenomys__(Rodentia:__Ctenomyidae),__with__a__restricted__geographic__distribution__in__southern__Brazil.__Journal__of__Mammalogy__93:__1355-1367"
Ctenomys_johannis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	136281	0	0	NA	NA	NA
Ctenomys_juris_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	136556	0	0	NA	NA	NA
Ctenomys_knighti_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	5808	0	0	NA	NA	NA
Ctenomys_lami_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	136567	0	0	NA	NA	NA
Ctenomys_latro_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5809	0	0	NA	NA	NA
Ctenomys_lessai_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	newSp	100000084	0	1	deNovo	Bolivia	"Gardner,__S.L.,__Salazar__Bravo,__J.__&__Cook,__J.A.__2014.__New__Species__of__Ctenomys__Blainville__1826__(Rodentia:__Ctenomyidae)__from__the__Lowlands__and__Central__Valleys__of__Bolivia.__Special__Publications,__Museum__of__Texas__Tech__University__62:__1-34__[152]"
Ctenomys_leucodon_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	3	sampled	PC14_GuineaPigRelated	IUCN	5810	0	0	NA	NA	NA
Ctenomys_lewisi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5811	0	0	NA	NA	NA
Ctenomys_magellanicus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5812	0	0	NA	NA	NA
Ctenomys_maulinus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5813	0	0	NA	NA	NA
Ctenomys_mendocinus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5814	0	0	NA	NA	NA
Ctenomys_minutus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	3	sampled	PC14_GuineaPigRelated	IUCN	5815	0	0	NA	NA	NA
Ctenomys_occultus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5817	0	0	NA	NA	NA
Ctenomys_opimus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5818	0	0	NA	NA	NA
Ctenomys_osvaldoreigi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	136390	0	0	NA	NA	NA
Ctenomys_pearsoni_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	5819	0	0	NA	NA	NA
Ctenomys_perrensi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	5820	0	0	NA	NA	NA
Ctenomys_peruanus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	5821	0	0	NA	NA	NA
Ctenomys_pilarensis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	136289	0	0	NA	NA	NA
Ctenomys_pontifex_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	0	imputed	PC14_GuineaPigRelated	IUCN	5822	0	0	NA	NA	NA
Ctenomys_porteousi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	2	sampled	PC14_GuineaPigRelated	IUCN	5823	0	0	NA	NA	NA
Ctenomys_pundti_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	136370	0	0	NA	NA	NA
Ctenomys_rionegrensis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	3	sampled	PC14_GuineaPigRelated	IUCN	136635	0	0	NA	NA	NA
Ctenomys_roigi_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	136633	0	0	NA	NA	NA
Ctenomys_saltarius_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5824	0	0	NA	NA	NA
Ctenomys_scagliai_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	136568	0	0	NA	NA	NA
Ctenomys_sericeus_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	1	sampled	PC14_GuineaPigRelated	IUCN	5825	0	0	NA	NA	NA
Ctenomys_sociabilis_CTENOMYIDAE_RODENTIA	Ctenomys	CTENOMYIDAE	RODENTIA	Guinea_pig-related	Euarchontoglires	3	sampled	PC14_GuineaPigRelated	IUCN	5826	0	0	NA	NA	NA
