species	S_1	S_2	S_3	EstPi_1	EstPi_2	EstPi_3	EstTheta_1	EstTheta_2	EstTheta_3	Nind	size	EstPi	EstTheta	subPi_min	subPi_mean	subPi_max	subPi_upper.CI	subPi_lower.CI	subPi_sd	subPi_se	subTheta_min	subTheta_mean	subTheta_max	subTheta_upper.CI	subTheta_lower.CI	subTheta_sd	subTheta_se	outPi	outTheta
Praomys_rostratus	41	15	180	0.00883964499257325	0.00231349167636996	0.0490007503559352	0.0185165642209231	0.00677464736225754	0.0813677195752349	327	1140	0.0200512956749595	0.0355392220044282	0.00100376411543287	0.0175625419011525	0.0377896613190731	0.0178472484334059	0.0172778353688991	0.00458799411050933	0.000145085112806477	0.00120451693851946	0.0181455555708704	0.0324208351543568	0.0184123140380636	0.0178787971036772	0.00429876429853683	0.000135938863075924	in	out
Praomys_tullbergi	19	9	97	0.00475237897103662	0.00214187876061743	0.0232107909621298	0.0102053036667552	0.0048336286767162	0.0521522011063864	93	1140	0.0100350162312613	0.0223866982008899	0.00100376411543287	0.010058757273051	0.0463157894736842	0.0106581913449446	0.00945932320115739	0.00965977130808852	0.000305468790099038	0.00120451693851946	0.0105951786907086	0.0409666696613066	0.011230211764583	0.00996014561683427	0.0102334427659756	0.000323609874454562	in	in
Presbytis_comata	11	3	41	0.0152631578947368	0.00473684210526316	0.0547368421052632	0.0138947368421052	0.00378947368421051	0.0517894736842103	5	1140	0.0249122807017544	0.0231578947368422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prionailurus_bengalensis	30	13	108	0.0102408024380917	0.00197917127174226	0.0551574861978854	0.0137446671022654	0.00595591971403224	0.0495004126863912	236	1134	0.0224591533025731	0.023063410228509	0.00264550264550265	0.0232377609262363	0.0425044091710758	0.0238026264878484	0.0226728953646242	0.00910270603696421	0.000287852839477718	0.00330093526499176	0.023021072365021	0.0414610069101676	0.0235257685137157	0.0225163762163262	0.00813308686485447	0.000257190789009382	in	in
Prionailurus_planiceps	12	0	27	0.0109521155173329	0	0.0242680776014109	0.00832679954208452	0	0.0187420576018626	26	1134	0.0117400643729146	0.0090215259277151	0.00141093474426808	0.0117766901822457	0.0156966490299824	0.0119352907017962	0.0116180896626952	0.00255581859630068	8.08220805052454e-05	0.0012771392081737	0.0111119537028809	0.0143915343915344	0.0112359706860568	0.0109879367197051	0.00199851118241136	6.31984726573612e-05	in	in
Prionailurus_viverrinus	18	10	73	0.015247868694803	0.00763885801234074	0.0533717602267244	0.0127273253083957	0.00707073628244206	0.0516350214107582	28	1134	0.0254194956446227	0.0238076779773524	0.00405643738977072	0.0257330740740741	0.0433862433862434	0.0262853611642264	0.0251807869839217	0.00890000625161031	0.000281442909448262	0.00415192987851764	0.0260278424188844	0.0379873375541489	0.026502605039122	0.0255530797986468	0.00765071348486479	0.000241936803375369	in	in
Procapra_gutturosa	0	0	6	0	0	0.016967032967033	0	0	0.0150937047608494	14	375	0.00565567765567766	0.0050312349202831	0.00106666666666667	0.00557866666666667	0.00906666666666667	0.00568289656857318	0.00547443676476016	0.00167964595789625	5.31150688964743e-05	0.00127999999999999	0.00559487999999998	0.00767999999999997	0.00570283487007534	0.00548692512992461	0.00173967314408432	5.50132951953273e-05	in	in
Procapra_picticaudata	86	21	6	0.174070212026416	0.0391941391941392	0.00756302521008403	0.194445239880773	0.0475807096989965	0.0135944884854276	15	409	0.0738547516053629	0.085283368234006	0.00392156862745098	0.0734881977403838	0.129901960784314	0.075240318943033	0.0717360765377347	0.0282351152782779	0.00089287274276777	0.00475624256837096	0.0759453136510555	0.123529411764705	0.0775539853792266	0.0743366419228844	0.0259234530243355	0.000819771563732806	in	in
Procavia_capensis	43	14	155	0.0117489930283534	0.00212724086037886	0.0688561943837676	0.0224688404371283	0.00731543642139062	0.0811997199427941	193	1022	0.0275370859555173	0.0369569995622978	0.00176125244618395	0.0283522554500545	0.0676736111111111	0.0289676240445036	0.0277368868556054	0.00991655324793262	0.000313588948018075	0.00164428610578242	0.0285639361790733	0.0701754385964919	0.0291543638484828	0.0279735085096638	0.00951463476616587	0.000300879169657077	in	in
Procyon_lotor	18	4	49	0.012714594113011	0.00264166352556854	0.0369624438885653	0.0143594530825286	0.00319115928982895	0.0390917013004046	23	1137	0.0174395671757149	0.0188806910687511	0.00140721196130167	0.0173760767207955	0.0326530612244898	0.0177036249105682	0.0170485285310228	0.0052783796483026	0.000166917020437147	0.00160128102481987	0.0176683917329887	0.0312249799839874	0.0179959926250094	0.017340790840968	0.00527922893546769	0.00016694387725544	in	in
Proechimys_brevicauda	24	8	121	0.0253086419753086	0.00758377425044092	0.122222222222222	0.0278131880866841	0.00926891437840333	0.140289855072462	6	1134	0.0517048794826573	0.0591075912690749	0.02663139329806	0.0520745149911817	0.0601116990005879	0.0528278275002342	0.0513212024821291	0.0121394944034171	0.000383884519576648	0.0287952572517469	0.0567293427301051	0.0647893288164304	0.0575353155018093	0.0559233699584009	0.0129881049814443	0.000410719942307431	in	in
Proechimys_cuvieri	31	6	157	0.0117754069131555	0.002695700104932	0.0693719235956054	0.0210245698574805	0.0040692715853188	0.106479273149175	29	1134	0.027947676871231	0.0438577048639901	0.00717225161669606	0.0281996472663139	0.0674015285126396	0.0289478425210568	0.027451452011571	0.0120570307786845	0.000381276790793965	0.00743667208924016	0.0295438717586692	0.0677337044769203	0.0303621663740305	0.0287255771433079	0.0131866692563201	0.000416999096012904	in	in
Proechimys_guyannensis	55	20	207	0.0198139025725233	0.00659855257556407	0.101228486285958	0.0367277538464552	0.0133555468532564	0.138229909931204	30	1134	0.042546980478015	0.0627710702103047	0.00158730158730159	0.0422739858906526	0.0954144620811287	0.043493240770982	0.0410547310103231	0.0196480711766141	0.00062132656547205	0.00126984126984127	0.0448389417989419	0.0994708994708998	0.0461054339317994	0.0435724496660844	0.0204092909304431	0.000645398447692172	in	in
Proechimys_longicaudatus	33	8	114	0.046031746031746	0.0105820105820106	0.164550264550265	0.0419047619047617	0.0101587301587301	0.144761904761904	5	1134	0.0737213403880071	0.0656084656084658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proechimys_quadruplicatus	8	3	60	0.00828924162257496	0.00335097001763668	0.0634920634920635	0.00926891437840333	0.00347584289190125	0.0695329702167103	6	1134	0.0250440917107584	0.0274226565215713	0.0214285714285714	0.025002557319224	0.0270723104056437	0.025126286092384	0.024878828546064	0.00199386673029844	6.30516021857572e-05	0.0220129114191979	0.0264827126411295	0.0292094401523972	0.0266375044841653	0.0263279207980937	0.00249444246530713	7.88811968261607e-05	in	in
Proechimys_roberti	24	7	121	0.0253212396069539	0.00655076845553036	0.146258503401361	0.0259151279559441	0.00755857898715037	0.130655436777885	7	1134	0.0593768371546149	0.0547097145736607	0.0463844797178131	0.0593047619047619	0.0663139329805996	0.0596881447329499	0.0589213790765739	0.00617814471580685	0.000195370090160833	0.0444444444444446	0.0566751322751324	0.0622222222222224	0.0570026301664223	0.0563476343838426	0.0052775690973784	0.000166891388566347	in	in
Proechimys_simonsi	37	6	126	0.0528218694885362	0.00881834215167549	0.179365079365079	0.0456142513715094	0.00739508227029022	0.155421240902923	6	1134	0.0803350970017637	0.0694558605951003	0.0762786596119929	0.0803663139329806	0.0850088183421517	0.0806174649681598	0.0801151628978014	0.00404725336342073	0.000127985388961867	0.0675873775171674	0.0738646384111316	0.077308849625801	0.0740695832320985	0.0736596935901648	0.00330264860497942	0.000104438919029127	in	in
Proedromys_liangshanensis	1	0	12	0.00087719298245614	0	0.0105540897097625	0.00115251632731462	0	0.0138666872099068	6	1139	0.00380450687737782	0.004998622174657	0.000351185250219491	0.00368955223880597	0.00456540825285338	0.00379154544697884	0.0035875590306331	0.00164360204420113	5.19752602658432e-05	0.00042142230026339	0.00442746268656718	0.00547848990342407	0.00454985453637462	0.00430507083675974	0.00197232245304136	6.2370312319012e-05	in	in
Prolemur_simus	4	2	20	0.0054673721340388	0.00211640211640212	0.0278151889263	0.00425765134082413	0.00212882567041206	0.0213049595132751	12	1134	0.011799654392247	0.00922732260513267	0.00105820105820106	0.0120508904213648	0.0194756554307116	0.0123191678559708	0.0117826129867588	0.00432324218279406	0.000136712921741472	0.0011077775213478	0.0116456533382319	0.0183561805024416	0.0118741747158212	0.0114171319606426	0.00368258053725325	0.000116453421647268	in	in
Propithecus_coquereli	3	0	13	0.00239355001259763	0	0.0121693121693122	0.0033441087950061	0	0.0144938308309795	7	1134	0.00485428739396993	0.00594545049173831	0.00255731922398589	0.00489097589653145	0.00634920634920635	0.00496426228057032	0.00481768951249258	0.00118099678180764	3.73463973984105e-05	0.00296987696224014	0.00543186672954216	0.0071692617900751	0.00551314668065718	0.00535058677842714	0.00130981166489827	4.14198816693576e-05	in	in
Propithecus_deckenii	2	0	19	0.00179042593290614	0	0.0196004523181304	0.00203522391097349	0	0.0193346271542481	8	1137	0.00713029275034552	0.00712328368840719	0.0038698328935796	0.00715444151275286	0.00914687774846086	0.00721826110026874	0.00709062192523698	0.00102844107348197	3.25221623147163e-05	0.00422163588390502	0.00714807387862799	0.00886543535620055	0.0072134284806984	0.00708271927655757	0.00105317755451746	3.33043985284134e-05	in	in
Propithecus_diadema	13	8	55	0.0105124288293293	0.00505022450585567	0.0513987254856579	0.00976775935277971	0.00601092883247982	0.0413267700145714	20	1137	0.0223204596069476	0.019034858884393	0.00263852242744063	0.0222049838756963	0.0330401641747288	0.0225288906453365	0.0218810771060561	0.00521969882356206	0.000165061369825575	0.00253298153034301	0.0213746935168343	0.0312859443294229	0.0216825588177605	0.0210668282159081	0.00496119346577784	0.000156886712646026	in	in
Propithecus_edwardsi	2	3	21	0.00173702726473175	0.0025065963060686	0.0220096745822339	0.00159031967523921	0.00238547951285881	0.0166983565900117	16	1137	0.00875109938434477	0.0068913852593702	0.000879507475813544	0.00868267370272647	0.010905892700088	0.00882292242839508	0.00854242497705786	0.00226008276761764	7.14700924616878e-05	0.000844327176781005	0.00818364116094989	0.0101319261213721	0.00829170525606783	0.00807557706583195	0.00174143328582775	5.50689557644672e-05	in	in
Propithecus_tattersalli	2	1	5	0.00251952632905014	0.00125976316452507	0.00585789871504157	0.00268943723525852	0.00134538197636612	0.0067269098818306	7	1134	0.00321239606953893	0.00358709542421143	0.000793650793650794	0.00322880658436214	0.00440917107583774	0.00328173683787489	0.00317587633084939	0.000852961431767029	2.69730088066211e-05	0.000922402859448875	0.00417029108811064	0.00566940294100278	0.00423134570639479	0.00410923646982649	0.000983884095984753	3.11131469692755e-05	in	in
Proteles_cristata	11	2	42	0.0117791179796457	0.00179042593290614	0.0473991707500942	0.0112119050045867	0.00203852818265212	0.0428090918356945	8	1137	0.0203229048875487	0.0186865083409777	0.0017636684303351	0.0205660756748707	0.0282321899736148	0.0210263815658009	0.0201057697839406	0.00741774591508438	0.000234569721960766	0.0016931216931217	0.0203975188305436	0.0232804232804233	0.0207883126665437	0.0200067249945435	0.00629757176205599	0.000199146704964569	in	in
Psammomys_obesus	11	3	43	0.00929765045860033	0.00226757369614512	0.036029226505417	0.0118549386596734	0.00324172459748584	0.0464647192306304	7	1135	0.0158590308370044	0.0205128205128207	0.00651982378854626	0.0159561233480176	0.0211453744493392	0.0162282686938617	0.0156839780021735	0.0043855728706081	0.000138683991157645	0.00762200501076258	0.0182475503439867	0.023712904477928	0.0185467651974789	0.0179483354904946	0.00482179307490279	0.000152478485227197	in	in
Psammomys_vexillaris	25	16	96	0.0246262093227792	0.0165784832451499	0.0950617283950617	0.0291086918553877	0.0186748628564757	0.112049177138854	6	1135	0.0454038179148311	0.0532580032784125	0.0271953010279001	0.0448747430249633	0.0522466960352423	0.0454362056942462	0.0443132803556804	0.00904786904449469	0.000286118741515346	0.029923055001425	0.0497500131218328	0.0581362211456257	0.0503740346084284	0.0491259916352372	0.010055993034905	0.00031799842125089	in	in
Pseudantechinus_macdonnellensis	22	2	98	0.00805146528162106	0.000809294049207816	0.0397674200683635	0.0168960155230365	0.00153583290821982	0.0754533798374346	21	1145	0.0161888184370508	0.031257026618027	0.00262237762237762	0.0165212701303042	0.0672514619883041	0.0174422977878899	0.0156002424727184	0.0148421935920276	0.000469351372239633	0.0030858528342089	0.018446023655432	0.0624734381640456	0.0194589875615407	0.0174330597493233	0.0163237295561916	0.00051620165306175	in	in
Pseudantechinus_roryi	17	7	79	0.0228070175438596	0.00824561403508772	0.105614035087719	0.0195927775643486	0.00806761429120237	0.0910487898578553	6	1140	0.0455555555555556	0.0395697272378026	0.0421052631578947	0.0455009649122807	0.0483333333333333	0.0456396025069209	0.0453623273176405	0.0022341196834161	7.06490676500917e-05	0.0395789473684212	0.0420244210526317	0.0433684210526317	0.0421061358580443	0.0419427062472191	0.00131681926300468	4.16414813787908e-05	in	out
Pseudantechinus_woolleyae	19	3	85	0.0285087719298246	0.00543859649122807	0.131578947368421	0.0253592561284868	0.00400516220906946	0.113605987703822	6	1140	0.0551754385964912	0.0476303528504023	0.0351815181518152	0.0514397877945689	0.0600292397660819	0.0520373337047699	0.050842241884368	0.00962934392499639	0.000304506591760942	0.0349133879414531	0.0462393881205941	0.0520976831559177	0.046658746916073	0.0458200293251152	0.00675789090127096	0.000213703274269443	in	in
Pseudois_nayaur	52	27	152	0.0134496276011863	0.0073758754191748	0.066037509283515	0.0270857987431995	0.0140640277926672	0.0791774759860036	97	1134	0.0289543374346253	0.0401086611576015	0.00399764844209289	0.0285835097001764	0.0459141681363904	0.0289245876250067	0.028242431775346	0.0054964088739414	0.000173811709932161	0.00421181941824243	0.0292865171543684	0.044756472136902	0.0296425253985137	0.0289305089102231	0.0057370082607647	0.000181420130592177	in	in
Pseudomys_fumeus	6	1	15	0.00981189628876462	0.00101677681748856	0.0218098627351296	0.00974632482334784	0.00162658931330821	0.0244299674267101	7	843	0.0108795119471276	0.0119279982650183	0.00818505338078292	0.011140551483974	0.0135726072607261	0.0112292497905299	0.0110518531774182	0.00142935711685151	4.52002407902221e-05	0.00833912439193891	0.0115535431481471	0.0141509433962265	0.0116565202992637	0.0114505659970305	0.00165945810621477	5.24766729726829e-05	in	in
Pseudomys_hermannsburgensis	2	2	14	0.00319829424307036	0.00355366027007818	0.0234528268236133	0.00347009931093743	0.0034659470700369	0.0243319070752883	8	803	0.0100515922433731	0.0104120184441471	0.00661577608142494	0.0100309920350879	0.0134910751349108	0.0101393980335309	0.00992258603664479	0.00174694299587792	5.52431880945237e-05	0.00673064938302379	0.0106875102943117	0.0135363790186124	0.0107907371582591	0.0105842834303642	0.00166348218317584	5.26039254594508e-05	in	in
Pseudomys_nanus	23	4	66	0.0437313426582661	0.0089661228451264	0.127676970265959	0.0316996458277678	0.00550997226297566	0.0911796602739254	24	843	0.060124811923117	0.0427514999731836	0.00261904761904762	0.0609989482071278	0.0853493013972056	0.0618868539373703	0.0601110424768854	0.0143084397424876	0.000452472593495338	0.0022892025944296	0.0554384918413448	0.0761225944404843	0.0560849908250015	0.0547919928576882	0.0104182138217583	0.000329452848274037	in	in
Pseudorca_crassidens	2	0	4	0.00264550264550265	0	0.00592088687326783	0.00246350926895362	0	0.00492954853551327	7	1134	0.00285546317292349	0.00246409944010184	0.000529100529100529	0.0028283950617284	0.00405643738977072	0.00288448653323228	0.00277230359022451	0.000903903886127192	2.8583950660394e-05	0.000565051560954938	0.00236619851935766	0.00297803697729247	0.00240798651433152	0.0023244105243838	0.000673405957048586	2.12949661419905e-05	in	in
Pseudoryzomys_simplex	6	0	19	0.00763677811550152	0	0.0225092874029044	0.00648788092163949	0	0.020547601299288	9	1128	0.0100486885061353	0.00901011449710243	0.00230496453900709	0.0102589410443982	0.0142640938327658	0.0103850455205315	0.010132836568265	0.00203215075266808	6.42622492725663e-05	0.00255471344630846	0.0096912176539332	0.0117516818530189	0.00977698899260154	0.00960544631526486	0.00138218956040892	4.37086716899908e-05	in	in
Ptenochirus_jagori	12	3	70	0.000900568391525798	0.000169779286926995	0.0246595146549629	0.00781417052135922	0.00195355645771597	0.0456288667729204	93	1139	0.00856250059002898	0.0184563982536266	0.00181582360570687	0.00832631706800627	0.0132295719844358	0.00843404276089663	0.00821859137511592	0.00173597999532945	5.48965075772954e-05	0.00186770428015566	0.00885246270302676	0.0149416342412453	0.00897442237588135	0.00873050303017216	0.0019653579998598	6.21500769718986e-05	in	out
Ptenochirus_minor	8	1	43	0.00581974637681159	0.000169836956521739	0.0467670739793502	0.00711724777004991	0.000889655971256239	0.0384053714527943	46	767	0.0175475061252512	0.01544082800558	0.0015645371577575	0.0176418423244162	0.0247718383311604	0.0178838435802588	0.0173998410685736	0.00389980632953594	0.000123322704348747	0.00187744458930901	0.0170163269480116	0.0238743455497384	0.0172248761558537	0.0168077777401695	0.0033607326455002	0.000106275697666639	in	in
Pteromys_volans	26	9	88	0.00787565245812541	0.00189529753021817	0.0270094277486751	0.0145598621949201	0.00504004119812685	0.0492808552442362	65	1134	0.0122601259123395	0.0229601229432882	0.00282186948853616	0.0119606114050558	0.0220458553791887	0.0121932719231876	0.0117279508869241	0.00374928203609548	0.000118562708244153	0.00296296296296297	0.0125829491312447	0.0225598526703502	0.0128366236994301	0.0123292745630593	0.00408791963995037	0.000129271369539786	in	out
Pteronotus_davyi	24	5	81	0.0239158318868464	0.00226035370962907	0.0889153787704512	0.0171311896336523	0.00356888708077654	0.0578195594299481	24	1134	0.0383638547889756	0.0261726508291896	0.000352733686067019	0.0381063198118754	0.0495002939447384	0.0388027959219606	0.0374098437017901	0.011223586146375	0.00035492095737657	0.000423280423280424	0.0351204809607564	0.0422115164028451	0.0356437023593576	0.0345972595621553	0.00843161790590104	0.000266631169429066	in	in
Pteronotus_gymnonotus	42	19	172	0.00797844883210737	0.00270034843205575	0.0345754290876242	0.02596938025397	0.0117480529720341	0.106350795325782	41	1134	0.0150847421172624	0.0480227428505944	0.000705467372134039	0.0143810405643739	0.0829805996472663	0.0155346132972222	0.0132274678315255	0.0185896152872328	0.00058785525133941	0.000846560846560849	0.0166306878306879	0.086772486772487	0.0179760886818579	0.0152852869795179	0.0216808906089617	0.00068560996025274	in	in
Pteronotus_macleayii	4	3	14	0.00302343159486017	0.00226757369614512	0.018140589569161	0.00431918799265735	0.00323939099449301	0.0151171579743007	7	1134	0.00781053162005543	0.00755857898715049	0.00599647266313933	0.00774744268077601	0.0091710758377425	0.00781293973371977	0.00768194562783225	0.00105547312449529	3.33769908249957e-05	0.00507936507936509	0.00753185185185187	0.00888888888888891	0.00759538980622753	0.00746831389747622	0.00102390260652637	3.23786433880651e-05	in	in
Pteronotus_parnellii	51	34	235	0.0262584128249783	0.00376267598732467	0.170935549994035	0.0244073883554319	0.0162715922369546	0.112467749029172	142	1137	0.0669855462687793	0.051048485350098	0.0128747795414462	0.0667756431495364	0.0973544973544974	0.067648795379633	0.0659024909194399	0.0140706897644901	0.000444954279054069	0.0118518518518519	0.0641113399258164	0.0952380952380955	0.0649308153213944	0.0632918645302384	0.0132056973152733	0.000417600816070343	in	in
Pteronotus_personatus	56	22	222	0.0126374440919826	0.00332337315000468	0.106524163286517	0.0307789586144478	0.0120917337413902	0.12202301634328	88	1134	0.0408283268428348	0.0549633915899408	0.00141093474426808	0.0404431556460968	0.117695473251029	0.0417780193033468	0.0391082919888468	0.0215110856407949	0.000680240255678545	0.0016931216931217	0.0413196763634263	0.107308048103607	0.0425129674140211	0.0401263853128314	0.0192296687712821	0.000608095519678629	in	in
Pteronotus_quadridens	9	4	34	0.00437204121414648	0.00105820105820106	0.0318017265385686	0.0067114446357052	0.00298274721503391	0.0253533513277883	20	1134	0.0124106562703054	0.0116825794263445	0.0017636684303351	0.0124299823633157	0.0171075837742504	0.012564191944169	0.0122957727824624	0.00216276304465334	6.83925726034501e-05	0.00169330087839984	0.0120096119462825	0.0165079365079366	0.012130795683694	0.0118884282088711	0.00195285394097837	6.17546639112769e-05	in	in
Pteronura_brasiliensis	1	2	3	0.000155617802676626	0.000311235605353252	0.00210791387261975	0.00115939449432629	0.00231878898865257	0.00347818348297886	34	1134	0.000858255760216545	0.00231878898865278	0	0.0020580655266362	0.005	0.00210744813603787	0.00200868291723454	0.000795791790596454	2.51651460154856e-05	0	0.00214497594417683	0.00607902735562306	0.00220174930059157	0.0020882025877621	0.000914892337745248	2.89314360111102e-05	in	in
Pteropus_conspicillatus	5	2	31	0.00508771929824561	0.00175438596491228	0.0318381706244503	0.00590690714341967	0.0023633212541358	0.036721881107974	6	1139	0.012876792508048	0.0149788128633838	0.00728709394205443	0.0128818261633011	0.0149253731343284	0.0130542505765633	0.0127094017500389	0.0027785881352767	8.78666718699443e-05	0.00828548586379828	0.0141526368950482	0.0161348935242388	0.0143283181072079	0.0139769556828884	0.00283107085860221	8.95263213051147e-05	in	in
Pteropus_giganteus	1	0	6	0.00075187969924812	0	0.00733760522678728	0.00108405001084049	0	0.00651984931903791	7	1139	0.00269242025168276	0.00253130989260015	0.00199004975124378	0.00268961076968101	0.00339479075212174	0.00271442781377018	0.00266479372559184	0.000399922162727313	1.26466492099881e-05	0.00168907030755156	0.00257006926857533	0.00299925018745315	0.00259521523113374	0.00254492330601693	0.000405222624180506	1.28142645184082e-05	in	in
Pteropus_hypomelanus	21	5	98	0.0273684210526316	0.0062280701754386	0.132981530343008	0.027897708402524	0.00663643402278507	0.130469512736309	6	1139	0.0554580040971612	0.0549328844194395	0.017910447761194	0.0560924202516828	0.0692420251682763	0.0571861677889042	0.0549986727144613	0.017625543114305	0.000557368612387012	0.0186875459618462	0.0539193835236113	0.0643682138685814	0.0548874368304816	0.052951330216741	0.0156000033979807	0.000493315422439853	in	in
Pteropus_livingstonii	5	3	8	0.00227337066354588	0.000261487573752906	0.00502376482507897	0.00361486108039807	0.00216891664823884	0.00578414317922716	120	1128	0.00251954102079259	0.00385593302691297	0	0.00752139072307818	0.0132183908045977	0.00772279345882534	0.00731998798733101	0.00324556854433573	0.000102633889022981	0	0.00747763515199537	0.0124438299343242	0.00765966275350983	0.00729560755048091	0.00293334177157283	9.27604115388351e-05	in	in
Pteropus_mariannus	8	0	26	0.00705645161290323	0	0.0198670250896057	0.00529794873274488	0	0.0172643777760108	32	1127	0.00896482716508763	0.00751210567671105	0.000887311446317658	0.00892839396628217	0.0138124815143449	0.00908535516962198	0.00877143276294235	0.00252940131300059	7.99866926570232e-05	0.000851818988464954	0.00872259515656009	0.0124462883390133	0.00886438769398327	0.0085808026191369	0.00228496101393551	7.22568116872396e-05	in	in
Pteropus_poliocephalus	3	1	15	0.00181818181818182	0.000478468899521531	0.0112257136003838	0.00271747140005133	0.000905823800017111	0.0136235019103538	11	1139	0.00450155638917711	0.00574196212247765	0.00142348754448399	0.0045058766576264	0.0064228367528992	0.00458625934915561	0.00442549396609718	0.00129535248947052	4.09626423949611e-05	0.00171495944835472	0.00475699616629925	0.00728857765550755	0.00485592294622718	0.00465806938637131	0.00159418710940254	5.04126228219205e-05	in	in
Pteropus_pumilus	12	5	118	0.0115789473684211	0.0043859649122807	0.112576956904134	0.0138301959277755	0.00576258163657312	0.136355757564084	6	1139	0.0427860696517413	0.0519087687368227	0.010359964881475	0.0429279192273924	0.0502194907813872	0.043821395959237	0.0420344424955479	0.0143982154225098	0.000455311549768945	0.0101141352063214	0.0486991395961371	0.0568920105355577	0.0497576853004594	0.0476405938918148	0.0170582719641068	0.000539429923531714	in	in
Pteropus_rodricensis	0	2	12	0	0.00368421052631579	0.0150395778364116	0	0.00265810167238896	0.0159822419533851	5	1139	0.00623353819139596	0.00620452782804599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pteropus_rufus	11	2	34	0.0010549573336622	0.000175330937143859	0.00904617780581986	0.00628823579427139	0.00114330508159092	0.0194881301218384	61	1121	0.0034204746965676	0.00896388141305718	0	0.00341415402914065	0.00731489741302409	0.00347019477283094	0.00335811328545035	0.000903086416615211	2.85581000046379e-05	0	0.00362964306820009	0.00814693060816126	0.00369323432306601	0.00356605181333416	0.00102476153425637	3.2405805067788e-05	in	out
Pteropus_seychellensis	9	2	22	0.00260066992836223	0.000873947124981742	0.00334948375460926	0.00517625307957281	0.00115025609839097	0.012671279050034	91	1139	0.00227375664904971	0.00632952358505194	0	0.00220333358342609	0.0121275121275121	0.00234441447515574	0.00206225269169644	0.0022734929727042	7.18941603813228e-05	0	0.00220892525599933	0.0108236644664016	0.00233883590989115	0.00207901460210751	0.00209348661665994	6.62018595972521e-05	in	in
Pteropus_vampyrus	23	8	85	0.0033689183204216	0.00105418206992714	0.0195636783458376	0.0133173527298134	0.00463222260039776	0.049352870265011	69	1139	0.00798543655961808	0.0224094241750419	0.00106007067137809	0.00784064159938159	0.0251682762657302	0.00803220860715258	0.00764907459161061	0.0030870675725803	9.76216482020091e-05	0.00177865612648221	0.00839873963183293	0.0223411682569234	0.00858840520876854	0.00820907405489732	0.00305642635966114	9.66526879710617e-05	in	out
Pudu_mephistophiles	30	10	96	0.053929539295393	0.0187895212285456	0.143025362318841	0.0448732331164461	0.0149465660264555	0.145509662751042	6	1106	0.0718505123568415	0.0680902195408916	0.0364569388665774	0.0670136034623454	0.0775322283609576	0.0679637908120788	0.066063416112612	0.0153120967402942	0.000484211014521695	0.0354100551194257	0.0637167018865672	0.0720236495565713	0.0645448450851047	0.0628885586880296	0.0133453773872925	0.000422017887783512	in	in
Pudu_puda	4	2	16	0.00308641975308642	0.00352733686067019	0.0136283469616803	0.00426026057902273	0.00213013028951137	0.017068672543567	12	1134	0.00674736785847897	0.00781469445498082	0.00216216216216216	0.00515440276454952	0.00934411500449236	0.00525479526339644	0.00505401026570259	0.00161780690384399	5.11595463049203e-05	0.00259459459459461	0.00547121277393013	0.00887883008356554	0.00555883173271524	0.00538359381514503	0.00141196362336108	4.46502102312514e-05	in	in
Puma_concolor	8	2	22	0.00233762854202843	0.000248088722110254	0.00717646914206207	0.0046942767420189	0.00117359673144393	0.0129108579122792	207	1134	0.00325406213540025	0.00625934268885306	0	0.00481298517550097	0.0152845528455285	0.00496326485895221	0.00466270549204973	0.00242172983228181	7.65818214758808e-05	0	0.00481156085592139	0.013579781214636	0.00494424754966286	0.00467887416217992	0.0021382219951562	6.76165164776312e-05	in	in
Pusa_caspica	2	0	15	0.00161669606114051	0	0.0161669606114051	0.00231135936822843	0	0.0173529338853218	9	1134	0.00592788555751519	0.00655108377313059	0.00299823633156966	0.0060169554697912	0.00779944289693593	0.00608841995722977	0.00594549098235262	0.00115163724865633	3.64179674404369e-05	0.00339046901488042	0.00654884707330575	0.00861738797395641	0.00661435340841367	0.00648334073819782	0.0010556227048866	3.3381720972294e-05	in	in
Pygoderma_bilabiatum	3	4	10	0.00529100529100529	0.00476190476190476	0.014021164021164	0.00473310544307127	0.00632161201106284	0.0158040300276571	5	1134	0.00802469135802469	0.00895050895050901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rangifer_tarandus	25	11	113	0.00322894012703595	0.000526745325106479	0.0201616731112151	0.0109613076037039	0.00482298541538717	0.0495455626279829	397	1140	0.00797245285445252	0.0217765458547296	0	0.00762340845856584	0.0286492374727669	0.00781638858511706	0.00743042833201461	0.00310983972532962	9.83417669011403e-05	0	0.00762328841993229	0.0335993280134398	0.00782088472355587	0.00742569211630871	0.00318422858129788	0.000100694149075079	in	in
Rattus_andamanensis	22	9	73	0.00381174442595718	0.00072610076407771	0.0220842224431832	0.0119243500000877	0.00487822061863235	0.0395716819413998	77	1140	0.00887402254440602	0.0187906998117249	0.00297671676982022	0.008888451757277	0.0182139699381079	0.00905539676631245	0.00872150674824156	0.00269028853033798	8.50743931889501e-05	0.00323524880603917	0.00939861001594107	0.0196436729100048	0.00957973147570974	0.0092174885561724	0.00291873946174852	9.22986459573922e-05	in	in
